ID,fear,anger,anticipation,trust,surprise,positive,negative,sadness,disgust,joy
254086498.53148.53148,0,0,0,0.4,0,0.6,0,0,0,0
254094772.53534.53534,0.071428571,0,0,0.285714286,0,0.428571429,0.071428571,0.071428571,0,0.071428571
254108205.54031.54031,0,0,0,0.666666667,0,0.333333333,0,0,0,0
254109114.54258.54258,0.111111111,0,0,0.333333333,0,0.111111111,0.333333333,0.111111111,0,0
254115454.54776.54776,0,0,0,0.5,0,0,0.5,0,0,0
253888447.46418.46368,0,0,0,0,0,0,0,0,0,0
253888447.46368.46368,0,0,0,1,0,0,0,0,0,0
253907504.46610.46610,0,0,0,0.214285714,0,0.571428571,0.071428571,0,0,0.142857143
253914735.47367.47354,0.090909091,0.03030303,0.03030303,0.242424242,0,0.272727273,0.181818182,0.060606061,0,0.090909091
253947615.49116.48124,0,0,0,0,0,0,0,0,0,0
254066720.48282.48282,0,0.117647059,0.058823529,0.235294118,0,0.352941176,0.117647059,0,0,0.117647059
254077903.49009.49009,0,0.105263158,0,0.263157895,0,0.315789474,0.210526316,0,0,0.105263158
254112644.50205.50205,0,0,0.058823529,0.294117647,0.058823529,0.294117647,0.117647059,0,0,0.176470588
254125078.50723.50723,0,0.25,0.083333333,0.083333333,0.083333333,0.25,0.25,0,0,0
254126921.51226.51226,0,0.222222222,0,0.333333333,0.111111111,0.111111111,0.222222222,0,0,0
254140661.51636.51636,0,0.090909091,0,0.272727273,0,0.272727273,0.272727273,0,0.090909091,0
232235864.7842.7842,0,0,0,0,0,0,0,0,0,0
232235864.7874.7842,0,0,0,0,0,0,0,0,0,0
241739622.8045.8045,0,0,0,0.333333333,0,0.333333333,0,0,0,0.333333333
314945657.10734.10734,0,0,0,0,0,1,0,0,0,0
314949371.11134.11132,0,0,0.2,0.2,0.1,0.1,0.2,0,0.1,0.1
314955212.11809.11809,0.125,0.0625,0.0625,0.1875,0.0625,0.1875,0.1875,0.0625,0,0.0625
314958853.12901.12899,0.2,0.1,0,0.2,0,0.2,0.2,0.1,0,0
314959403.13587.13587,0,0,0,1,0,0,0,0,0,0
314959958.13731.13731,0.142857143,0.142857143,0,0.142857143,0,0.285714286,0.142857143,0,0,0.142857143
314964891.13731.13731,0.133333333,0.133333333,0,0.133333333,0,0.066666667,0.266666667,0.133333333,0.066666667,0.066666667
181560238.7099.7099,0,0,0,0,0,0,0,0,0,0
181560238.7114.7099,0.25,0.25,0,0,0,0.25,0.25,0,0,0
200701536.7483.7483,0,0,0,0.5,0,0.5,0,0,0,0
252225591.9735.9735,0,0,0,0,0,0,0,0,0,0
412342759.9952.9937,0.2,0.2,0,0,0,0.2,0.2,0,0.2,0
412371249.9990.9990,0,0,0,0.2,0,0.4,0.2,0.2,0,0
412414867.10234.10234,0.5,0,0,0.5,0,0,0,0,0,0
318743524.23206.23168,0.083333333,0,0.083333333,0.333333333,0,0.25,0.083333333,0.083333333,0,0.083333333
318743524.23168.23168,0,0,0,1,0,0,0,0,0,0
318752367.23728.23728,0,0.055555556,0.055555556,0.444444444,0,0.333333333,0.111111111,0,0,0
318758785.24515.24515,0,0,0,0.25,0,0.75,0,0,0,0
318762105.24845.24845,0,0,0.142857143,0.428571429,0,0.428571429,0,0,0,0
318781939.25512.25512,0.0625,0.125,0.0625,0.125,0.0625,0.3125,0.1875,0.0625,0,0
318784454.26001.26001,0.029411765,0,0.147058824,0.235294118,0.058823529,0.235294118,0.117647059,0.029411765,0.029411765,0.117647059
318792470.27233.27233,0,0,0,0.5,0,0.5,0,0,0,0
318794698.27706.27706,0,0,0.2,0.3,0,0.4,0,0,0,0.1
318795226.28123.28123,0,0.111111111,0,0.222222222,0,0.333333333,0.277777778,0.055555556,0,0
122044601.69.69,0,0,0,0,0,0,0,0,0,0
122044601.91.69,0,0.333333333,0,0.111111111,0,0.222222222,0.333333333,0,0,0
129727036.530.530,0,0.2,0,0.4,0,0.2,0.2,0,0,0
129757352.760.760,0,0.333333333,0,0.333333333,0,0,0.333333333,0,0,0
133704392.1111.1111,0,0,0.25,0.25,0,0.5,0,0,0,0
248542645.2111.2111,0.058823529,0.117647059,0.058823529,0.235294118,0.058823529,0.176470588,0.176470588,0,0.058823529,0.058823529
372760572.153801.153175,0,0,0,0,0,0,0,0,0,0
372849697.160230.160230,0,0.125,0,0.125,0,0.25,0.375,0.125,0,0
372876103.161055.161055,0.090909091,0,0,0.272727273,0,0.272727273,0.181818182,0.181818182,0,0
372889334.161548.161434,0,0,0,0,0,0,0,0,0,0
372889334.161323.161324,0,0,0,0.5,0,0.5,0,0,0,0
372889334.162354.162147,0,0,0,0,0,0.5,0.5,0,0,0
372889334.162620.162275,0,0,0,0,0,0,0,0,0,0
372889907.163317.163317,0,0.333333333,0,0,0,0,0.666666667,0,0,0
371519464.221341.221315,0,0,0,0.333333333,0,0.333333333,0.333333333,0,0,0
371519464.221315.221315,0,0,0,0,0,0,0,0,0,0
371539906.222451.222532,0.083333333,0,0.083333333,0.166666667,0,0.416666667,0.083333333,0.083333333,0,0.083333333
372931198.72548.72549,0,0,0,0,0,1,0,0,0,0
372931198.73944.73695,0,0,0,0,0,0.25,0.5,0.25,0,0
372933815.72798.72798,0,0,0,0,0,0,0,0,0,0
372933815.73407.73372,0,0,0.153846154,0.076923077,0.076923077,0.307692308,0.153846154,0.076923077,0.076923077,0.076923077
340048044.28782.28427,0.117647059,0.117647059,0.117647059,0.058823529,0.117647059,0.117647059,0.117647059,0.117647059,0.117647059,0
340048044.28698.28427,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0
340493395.29225.29225,0,0,0,0,0,0,0,0,0,0
340779637.29299.29299,0,0,0,0,0,0,0,0,0,0
340863109.29423.29423,0,0,0,1,0,0,0,0,0,0
342179976.29701.29701,0.05,0.05,0.15,0.2,0,0.15,0.15,0.05,0.1,0.1
342239545.30205.30205,0,0.333333333,0,0,0,0,0.333333333,0,0.333333333,0
334887359.26216.26216,0.25,0,0,0,0,0.25,0.25,0.25,0,0
334887359.26264.26216,0,0.142857143,0,0.285714286,0,0.428571429,0.142857143,0,0,0
336000832.26581.26581,0,0,0,0,0,0,0,0,0,0
336959734.26680.26680,0,0,0.25,0.125,0.125,0.25,0.125,0,0,0.125
337022636.27066.27066,0,0,0,0,0,0,0,0,0,0
337051287.27237.27237,0,0.25,0.25,0,0,0,0.5,0,0,0
338073715.27472.27472,0.076923077,0.153846154,0,0.153846154,0,0.307692308,0.153846154,0.076923077,0.076923077,0
338090388.27472.27472,0.076923077,0.153846154,0,0.153846154,0,0.307692308,0.153846154,0.076923077,0.076923077,0
517099363.23669.23615,0,0,0,0,0,0,0,0,0,0
517099363.23615.23615,0.111111111,0.111111111,0.111111111,0.111111111,0,0.111111111,0.111111111,0.111111111,0.111111111,0.111111111
517117911.28815.28815,0.153846154,0.102564103,0.025641026,0.051282051,0.051282051,0.102564103,0.205128205,0.153846154,0.128205128,0.025641026
517129642.29701.29701,0.042253521,0.070422535,0.154929577,0.211267606,0.014084507,0.253521127,0.098591549,0.042253521,0.014084507,0.098591549
517197178.32677.32677,0,0,0,0.166666667,0,0.166666667,0.333333333,0,0.333333333,0
517285124.33649.33649,0.052631579,0.105263158,0.052631579,0.157894737,0,0.157894737,0.315789474,0.052631579,0.052631579,0.052631579
517792618.34157.34157,0.066666667,0.066666667,0.2,0.133333333,0,0.266666667,0.066666667,0.066666667,0.066666667,0.066666667
517842688.34580.34580,0,0,0,0,0,0,0,0,0,0
516244470.13131.13079,0.0625,0.0625,0,0.3125,0,0.25,0.1875,0,0.0625,0.0625
516244470.13079.13079,0,0,0,0,0,0,0,0,0,0
516244664.13971.13971,0,0,0,0,0,0,0,0,0,0
516328118.14746.14746,0.083333333,0.083333333,0,0.25,0,0.333333333,0.083333333,0.083333333,0.083333333,0
516540113.15058.15058,0.104166667,0.041666667,0.0625,0.25,0,0.166666667,0.1875,0.0625,0.0625,0.0625
517082913.19866.19866,0.076923077,0.061538462,0.153846154,0.153846154,0.015384615,0.184615385,0.153846154,0.061538462,0.030769231,0.107692308
517097822.22006.22006,0.020408163,0.06122449,0.081632653,0.224489796,0.020408163,0.306122449,0.102040816,0.040816327,0.040816327,0.102040816
517098127.22842.22842,0,0,0,0.4,0,0.6,0,0,0,0
14290862.128901.128901,0,0,0,0,0,0,0,0,0,0
14290862.128989.128901,0.052631579,0.026315789,0.105263158,0.315789474,0,0.289473684,0.078947368,0.078947368,0.026315789,0.026315789
14299867.132015.132015,0.142857143,0.047619048,0.047619048,0.095238095,0,0.333333333,0.142857143,0.095238095,0.047619048,0.047619048
14299979.132535.132535,0.125,0.041666667,0.041666667,0.125,0.041666667,0.166666667,0.25,0.041666667,0.083333333,0.083333333
14301096.134644.134644,0.090909091,0,0,0,0,0.363636364,0.181818182,0.181818182,0,0.181818182
14307118.132535.132535,0.333333333,0,0,0.333333333,0,0,0.333333333,0,0,0
14325117.135623.135623,0,0,0,0,0,0,0,0,0,0
14325206.132645.132645,0,0,0.090909091,0.090909091,0,0.727272727,0,0,0,0.090909091
14356715.136471.136471,0.066666667,0.066666667,0.133333333,0.266666667,0.066666667,0.133333333,0.133333333,0.066666667,0,0.066666667
14357159.136620.136620,0.125,0,0,0,0,0.5,0.25,0.125,0,0
14357159.137344.136903,0,0.125,0,0.125,0,0.25,0.375,0,0.125,0
14210228.110091.110091,0,0,0,0,0,0,0,0,0,0
14210228.110107.110091,0.125,0.125,0.0625,0.1875,0,0.125,0.1875,0.0625,0.0625,0.0625
14210579.110512.110512,0.5,0,0,0,0,0,0.5,0,0,0
14210845.110766.110766,0.25,0.125,0,0.25,0,0.25,0.125,0,0,0
14212425.111142.111142,0.166666667,0,0,0.5,0,0.166666667,0.166666667,0,0,0
14212654.111485.111485,0.230769231,0,0,0.153846154,0,0.076923077,0.384615385,0.153846154,0,0
14216783.114550.114550,0,0,0.166666667,0.166666667,0.166666667,0.333333333,0,0,0,0.166666667
14217290.114761.114761,0.5,0,0,0,0,0.5,0,0,0,0
14217628.114911.114911,0,0,0.166666667,0.166666667,0.166666667,0.25,0,0,0.083333333,0.166666667
14218009.115237.115237,0,0,0,0,0,0.5,0.5,0,0,0
14220234.115418.115418,0,0.5,0,0,0,0,0.5,0,0,0
143206656.31.10,0,0,0,0.5,0,0.5,0,0,0,0
143206656.10.10,0,0,0,0,0,0,0,0,0,0
143206893.367.367,0.086956522,0.086956522,0.173913043,0.086956522,0.043478261,0.173913043,0.173913043,0.086956522,0.086956522,0
143207924.593.594,0,0,0,0,0,0,0,0,0,0
143208415.1015.1015,0.142857143,0.142857143,0.142857143,0,0,0.285714286,0.142857143,0.142857143,0,0
143208662.1378.1378,0,0,0,0,0,0,0.5,0,0.5,0
148726005.242.242,0,0,0,0,0,0,0,0,0,0
148726005.252.242,0,0,0,0,0,1,0,0,0,0
148726197.345.345,0,0,0,0,0,0,0,0,0,0
148726538.449.449,0,0,0,0,0,0,0,0,0,0
148727562.598.598,0,0,0,0,0,0,0,0,0,0
148728871.690.690,0,0,0.2,0.2,0.2,0.2,0,0,0,0.2
145360359.106484.106456,0.2,0,0,0,0,0.4,0.2,0.2,0,0
145360359.106456.106456,0,0,0,0,0,0,0,0,0,0
145369989.106833.106833,0,0,0.25,0,0,0.75,0,0,0,0
145397210.107046.107046,0,0.166666667,0.333333333,0,0,0.166666667,0.333333333,0,0,0
145397893.107462.107462,0,0,0.2,0.1,0,0.3,0.2,0.1,0,0.1
145417362.107961.107961,0.125,0.041666667,0.041666667,0.166666667,0,0.333333333,0.125,0.125,0,0.041666667
145441518.108322.108320,0,0.04,0.08,0.12,0,0.28,0.32,0.04,0.08,0.04
145475736.38944.38944,0,0,0.4,0,0,0.6,0,0,0,0
145390955.107046.107046,0,0,0,0,0,0,0,0,0,0
145390955.107064.107046,0,0,0,1,0,0,0,0,0,0
145391170.107486.107486,0,0,1,0,0,0,0,0,0,0
145394717.107567.107567,0,0,0,0.5,0,0.333333333,0,0,0,0.166666667
145395126.107925.107925,0,0,0,1,0,0,0,0,0,0
145395420.108211.108211,0,0,0,0.666666667,0,0.333333333,0,0,0,0
145417934.110187.110187,0,0,0,0.857142857,0,0.142857143,0,0,0,0
145440028.110815.110815,0,0,0,0,0,0,0,0,0,0
437696216.21173.21173,0,0,0,0,0,1,0,0,0,0
437696216.21199.21173,0,0,0,0,0,1,0,0,0,0
438387023.21678.21678,0,0,0,0.5,0,0.25,0.25,0,0,0
438395053.22349.22349,0,0,0,0,0,0,0,0,0,0
438396070.22706.22706,0.058823529,0.058823529,0.058823529,0.176470588,0,0.411764706,0.058823529,0.058823529,0.058823529,0.058823529
438413802.23689.23689,0,0,0,0.333333333,0,0.333333333,0.333333333,0,0,0
423850288.16877.16831,0,0,0,0,0,1,0,0,0,0
423850288.16831.16831,0,0,0,0,0,0,0,0,0,0
423862489.17581.17581,0.333333333,0,0,0.666666667,0,0,0,0,0,0
423965389.17905.17905,0,0,0,0,0,0,0,0,0,0
424000863.18148.18148,0,0,0,0,0,1,0,0,0,0
424269033.18517.18516,0.428571429,0,0.142857143,0.142857143,0,0,0.142857143,0.142857143,0,0
10942836.99038.99038,0,0,0,0.5,0,0.5,0,0,0,0
10942836.99057.99038,0.076923077,0.307692308,0,0,0,0.153846154,0.384615385,0,0,0.076923077
10943127.100727.100727,0,0,0,0.666666667,0,0,0.333333333,0,0,0
10946363.101360.101361,0,0,0,0,0,0,0,0,0,0
10946656.101496.101496,0.090909091,0.272727273,0,0.181818182,0,0.272727273,0.181818182,0,0,0
10946704.102549.102549,0,0,0,0,0,0,0,0,0,0
10947667.102849.102849,0,0.5,0,0,0,0,0.5,0,0,0
10947863.102963.102963,0,0,0,0,0,0.25,0.75,0,0,0
10949075.102963.102963,0.142857143,0,0,0.285714286,0,0.285714286,0.142857143,0,0,0.142857143
13907304.25204.25186,0.011904762,0.047619048,0.035714286,0.25,0.023809524,0.345238095,0.226190476,0.023809524,0.023809524,0.011904762
13907304.25186.25186,0,0,0,0,0,0,0,0,0,0
13908320.30100.30100,0,0,0.125,0.375,0.125,0.25,0,0,0,0.125
13910847.30626.30626,0.08,0.08,0.08,0.24,0.08,0.16,0.12,0.08,0.08,0
13911143.31669.31669,0.027777778,0.027777778,0.083333333,0.305555556,0.027777778,0.388888889,0.055555556,0.027777778,0,0.055555556
13911817.34391.34391,0,0.08,0.16,0.12,0.04,0.36,0.08,0.04,0.04,0.08
13911880.35286.35286,0.047619048,0,0,0.285714286,0,0.380952381,0.19047619,0,0.047619048,0.047619048
13914803.36406.36406,0,0.071428571,0.071428571,0.142857143,0,0.5,0.142857143,0,0,0.071428571
13915235.37292.37292,0.2,0.1,0,0.1,0,0.1,0.1,0.2,0.1,0.1
13915497.37599.37599,0,0,0.142857143,0.428571429,0,0.428571429,0,0,0,0
13937336.36406.36406,0,0.058823529,0.058823529,0.235294118,0.058823529,0.470588235,0.058823529,0,0,0.058823529
10749910.44464.44464,0,0,0,0,0,0,0,0,0,0
10749910.44494.44464,0,0.023255814,0.209302326,0.302325581,0.046511628,0.279069767,0.093023256,0,0,0.046511628
10750759.47315.47315,0,0,0.142857143,0,0.142857143,0.571428571,0.142857143,0,0,0
10753130.47687.47687,0,0,0,0.333333333,0,0.333333333,0.333333333,0,0,0
10753400.48112.48112,0,0,0,0.2,0,0.4,0.2,0,0,0.2
10757765.48407.48407,0.074074074,0.037037037,0.074074074,0.222222222,0.037037037,0.222222222,0.222222222,0.037037037,0,0.074074074
10757844.48112.48112,0.076923077,0.153846154,0.076923077,0.153846154,0,0.153846154,0.153846154,0.076923077,0.076923077,0.076923077
10760183.48839.48839,0.142857143,0,0.142857143,0.142857143,0,0.142857143,0.285714286,0.142857143,0,0
10768965.49526.49526,0,0,0,0,0,0.333333333,0.333333333,0,0.333333333,0
10637415.35456.35440,0,0,0,0.25,0,0.25,0.5,0,0,0
10637415.35440.35440,0,0,0,0,0,0,0,0,0,0
10637818.35608.35608,0,0,0,0.333333333,0,0.666666667,0,0,0,0
10639524.36113.35808,0,0.25,0,0.5,0,0.25,0,0,0,0
10640991.36572.36572,0,0,0,0,0,0,0,0,0,0
10641603.36671.36671,0,0,0.2,0.4,0,0,0.4,0,0,0
10642473.37013.37013,0.087719298,0.035087719,0.087719298,0.140350877,0.035087719,0.192982456,0.245614035,0.087719298,0.035087719,0.052631579
10647689.38457.38457,0,0,0,0.25,0,0.25,0.5,0,0,0
10655200.38665.38665,0,0,0,0,0,0,0,0,0,0
215769944.19395.19364,0,0,0,0.5,0,0.5,0,0,0,0
215769944.19364.19364,0,0,0,0,0,0,0,0,0,0
218844340.33976.33976,0.19047619,0.047619048,0,0.095238095,0.047619048,0.142857143,0.285714286,0.142857143,0.047619048,0
219121395.35383.35383,0,0,0.083333333,0.291666667,0,0.375,0.166666667,0,0,0.083333333
219542144.38012.38012,0.020408163,0.020408163,0.142857143,0.306122449,0.020408163,0.346938776,0.040816327,0,0.020408163,0.081632653
219876088.40499.40499,0.08,0,0.12,0.36,0,0.28,0.04,0.04,0,0.08
219904097.41961.41961,0.051020408,0.020408163,0.112244898,0.173469388,0.071428571,0.336734694,0.12244898,0.030612245,0.020408163,0.06122449
220470496.45193.45193,0.068965517,0.137931034,0.034482759,0.137931034,0.034482759,0.24137931,0.206896552,0.068965517,0.034482759,0.034482759
215762547.12472.10827,0,0,0,0,1,0,0,0,0,0
215763664.15936.15940,0.1,0,0.1,0.1,0,0.3,0.2,0.1,0,0.1
215764388.16912.16912,0.142857143,0.142857143,0.142857143,0.142857143,0,0,0.142857143,0.142857143,0.142857143,0
215766525.17439.17439,0.142857143,0.19047619,0.095238095,0.095238095,0,0.142857143,0.238095238,0.047619048,0.047619048,0
215768564.17864.17864,0.056603774,0.169811321,0.094339623,0.169811321,0.056603774,0.132075472,0.169811321,0.037735849,0.056603774,0.056603774
215770421.19364.19364,0.111111111,0,0.111111111,0.111111111,0.111111111,0.222222222,0.111111111,0.111111111,0,0.111111111
215789347.18268.18268,0,0,0.5,0,0,0.5,0,0,0,0
215789347.19059.18901,0,0,0,1,0,0,0,0,0,0
735877242.9826.9794,0.072916667,0.104166667,0.041666667,0.177083333,0.020833333,0.28125,0.114583333,0.083333333,0.0625,0.041666667
735877242.9794.9794,0,0,0,0,0,1,0,0,0,0
735884175.12948.12948,0,0,0,0,0,0.666666667,0,0,0,0.333333333
735886572.13193.13193,0.055555556,0.055555556,0,0.166666667,0,0.444444444,0.166666667,0.055555556,0,0.055555556
735894655.10943.10943,0,0,0,0.3,0,0.4,0.2,0,0,0.1
735899511.11541.11541,0.033333333,0.1,0.033333333,0.2,0.066666667,0.333333333,0.066666667,0.1,0,0.066666667
735908219.9825.9825,0,0,0.111111111,0.333333333,0.111111111,0.333333333,0,0,0,0.111111111
735910419.12793.12793,0.1,0.066666667,0.1,0.1,0.033333333,0.166666667,0.266666667,0.1,0.066666667,0
654238997.7441.7441,0,0,0,0,0,0,0,0,0,0
654238997.7465.7441,0,0,0.095238095,0.285714286,0.047619048,0.428571429,0.047619048,0,0,0.095238095
654242764.8719.8719,0,0,0,0.25,0,0.75,0,0,0,0
654243996.9151.9151,0.083333333,0.083333333,0.083333333,0.166666667,0,0.333333333,0.083333333,0.083333333,0,0.083333333
654245357.9899.9899,0,0.076923077,0.076923077,0.230769231,0,0.384615385,0.076923077,0.076923077,0,0.076923077
654264582.8070.8069,0.045454545,0,0.090909091,0.136363636,0.045454545,0.272727273,0.318181818,0,0.045454545,0.045454545
206795682.49712.49712,0,0,0,0,0,0,0,0,0,0
206795682.49729.49712,0.043478261,0.130434783,0.043478261,0.217391304,0,0.260869565,0.130434783,0.086956522,0,0.086956522
206814589.50750.50750,0,0,0,0,0,1,0,0,0,0
206827692.50962.50962,0.032258065,0.064516129,0.096774194,0.129032258,0.032258065,0.258064516,0.161290323,0.129032258,0,0.096774194
206831128.52159.52159,0.088235294,0.029411765,0.117647059,0.088235294,0,0.235294118,0.205882353,0.117647059,0.058823529,0.058823529
206836523.53786.53788,0,0,0,0,0,1,0,0,0,0
206841252.54217.54217,0,0.083333333,0,0.25,0.083333333,0.25,0.083333333,0.083333333,0,0.166666667
206876755.54592.54592,0.076923077,0.076923077,0.076923077,0.076923077,0,0.307692308,0.307692308,0.076923077,0,0
206921603.54854.54854,0.068965517,0.172413793,0.034482759,0.137931034,0,0.24137931,0.275862069,0.034482759,0.034482759,0
206950817.55508.55494,0.111111111,0.111111111,0.333333333,0.111111111,0,0,0.222222222,0,0.111111111,0
206950817.55494.55494,0,0,0,0,0,0,0,0,0,0
206951813.55734.55733,0.153846154,0.173076923,0.038461538,0.096153846,0.038461538,0.096153846,0.230769231,0.057692308,0.057692308,0.057692308
206954636.56792.56792,0.083333333,0.166666667,0,0,0.166666667,0.083333333,0.25,0.166666667,0.083333333,0
206958818.57138.57138,0.09375,0.09375,0.125,0.125,0.03125,0.15625,0.15625,0.09375,0.03125,0.09375
206983427.57877.57877,0.1,0.08,0.14,0.04,0.04,0.3,0.1,0.08,0.04,0.08
172982660.2082.2062,0,0,0,0,0,0,0,0,0,0
172982660.2062.2062,0,0,0,0,0,0,0,0,0,0
172994626.2419.2419,0,0,0,0.25,0,0.5,0.25,0,0,0
202691070.3649.3649,0.25,0,0,0.25,0,0.25,0.25,0,0,0
202691241.4189.4178,0,0,0,1,0,0,0,0,0,0
202728544.4231.4231,0.052631579,0.052631579,0.210526316,0.157894737,0,0.157894737,0.105263158,0.052631579,0.105263158,0.105263158
202771481.5212.5186,0.25,0.25,0,0,0,0.25,0.25,0,0,0
210629418.5472.5472,0.076923077,0.076923077,0.038461538,0.230769231,0.038461538,0.269230769,0.153846154,0.076923077,0.038461538,0
210651437.6467.6467,0,0.5,0,0,0.5,0,0,0,0,0
289317308.13300.13300,0,0,0,0,0,0,0,0,0,0
289317308.13320.13300,0,0,0,0.5,0,0.5,0,0,0,0
435640235.14357.14359,0,0,0,0.333333333,0.333333333,0,0,0,0.333333333,0
530717096.15269.15269,0,0.2,0.4,0,0,0.2,0.2,0,0,0
530754386.15557.15557,0,0,0,0,0,0,1,0,0,0
530777055.15658.15658,0,0,0,0,0,0,0,0,0,0
668291723.14392.14392,0.5,0,0,0,0,0,0.5,0,0,0
668291723.14407.14392,0,0.230769231,0,0.230769231,0,0.230769231,0.230769231,0,0,0.076923077
668326662.14903.14903,0,0,0.096774194,0.290322581,0.064516129,0.322580645,0.096774194,0,0.032258065,0.096774194
668326662.15963.14903,0,0,0.40625,0.25,0,0.28125,0,0,0,0.0625
668368544.19663.19663,0,0,0,0,0,0,0,0,0,0
668409840.19933.19933,0,0.4,0,0.1,0,0.1,0.4,0,0,0
668423414.20768.20631,0.058823529,0.117647059,0.058823529,0.117647059,0,0.176470588,0.235294118,0.058823529,0.117647059,0.058823529
667399771.10095.10067,0,0,0,0,0,1,0,0,0,0
667399771.10067.10067,0,0,0,0,0,0,0,0,0,0
667799807.8701.8701,0.117647059,0.117647059,0.088235294,0,0,0.235294118,0.176470588,0.088235294,0.088235294,0.088235294
668149016.10564.10564,0.125,0.0625,0,0.0625,0,0.3125,0.1875,0.125,0.0625,0.0625
668180242.11323.11323,0,0,0,0,0,0,0,0,0,0
668223608.12130.12130,0,0,0,0.5,0,0.5,0,0,0,0
668224443.12349.12349,0,0,0.142857143,0.142857143,0,0.571428571,0.142857143,0,0,0
668225374.13286.12641,0,0,0,0.5,0,0.5,0,0,0,0
668225374.12641.12641,0,0,0,0.5,0,0.5,0,0,0,0
668225374.12911.12641,0,0,0,0.571428571,0,0.428571429,0,0,0,0
312205305.4874.4849,0.125,0,0,0.25,0,0.375,0.125,0.125,0,0
312205305.4849.4849,0,0,0,0,0,0,0,0,0,0
312219874.5247.5247,0,0,0.2,0,0,0.6,0,0,0,0.2
324296022.5698.5698,0.06,0.06,0.06,0.12,0,0.36,0.16,0.08,0.02,0.08
324492861.7467.7467,0.094339623,0.113207547,0.113207547,0.094339623,0.018867925,0.188679245,0.132075472,0.113207547,0.094339623,0.037735849
324493351.8886.9071,0,0,0,0,0,0,0,0,0,0
324786912.10533.10533,0,0,0,0.333333333,0,0.5,0,0,0,0.166666667
324911960.10802.10802,0.0875,0.05,0.0625,0.1375,0,0.275,0.175,0.0875,0.05,0.075
451224397.18924.18924,0,0,0,0,0,0,0,0,0,0
451224397.18945.18924,0,0,0,0.142857143,0.142857143,0.714285714,0,0,0,0
451253227.19963.19963,0,0,0,0.285714286,0,0.428571429,0,0,0,0.285714286
451256114.20352.20352,0.0625,0,0,0.3125,0,0.3125,0.1875,0.0625,0,0.0625
451260768.21012.21012,0.137931034,0.034482759,0.068965517,0.206896552,0,0.275862069,0.172413793,0.034482759,0.034482759,0.034482759
451409192.23059.23059,0,0,0,0,0,0,0,0,0,0
451410519.23059.23059,0.058823529,0,0.117647059,0.352941176,0.058823529,0.294117647,0.058823529,0,0,0.058823529
451426725.23649.23649,0.132075472,0.132075472,0.075471698,0.094339623,0.037735849,0.150943396,0.188679245,0.113207547,0.037735849,0.037735849
451437333.25458.25458,0.035714286,0.071428571,0.035714286,0.214285714,0,0.285714286,0.178571429,0.071428571,0.071428571,0.035714286
451446807.26196.26196,0.086956522,0.043478261,0.086956522,0.130434783,0,0.260869565,0.217391304,0.130434783,0,0.043478261
332914510.57896.57874,0.125,0.083333333,0.125,0.125,0.041666667,0.166666667,0.166666667,0.125,0.041666667,0
